id,user_id,location_id,rating,comment,created_at
324,13,7,4,"Good facilities and friendly staff. Plenty to do for a full day.",2023-01-25 08:24:00
325,26,29,3,"Super fun and full of activities. Great for groups and kids.",2025-04-02 15:35:00
326,39,56,3,"Great flavors, though the wait can be long during peak hours.",2024-07-07 10:46:00
327,52,85,3,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2023-10-12 17:57:00
328,65,114,4,"Fresh ingredients and nice presentation. Will come back for more.",2025-01-17 12:08:00
329,78,143,5,"Delicious and well-seasoned. Portions are generous and service is friendly.",2024-04-22 19:19:00
330,91,172,5,"Delicious and well-seasoned. Portions are generous and service is friendly.",2023-07-27 14:30:00
331,4,201,5,"Great flavors, though the wait can be long during peak hours.",2025-10-04 09:41:00
332,17,230,5,"A memorable place with good facilities and clear signage.",2024-01-09 16:52:00
333,30,259,5,"A memorable place with good facilities and clear signage.",2023-04-14 11:03:00
334,43,288,5,"Informative and well-maintained. Worth a visit if you are nearby.",2025-07-19 18:14:00
335,56,13,5,"A lively place with many attractions. Expect crowds on weekends.",2024-10-24 13:25:00
336,69,33,4,"Super fun and full of activities. Great for groups and kids.",2023-01-01 08:36:00
337,82,62,4,"Fresh ingredients and nice presentation. Will come back for more.",2025-04-06 15:47:00
338,95,91,4,"Large mall with many options and a clean environment.",2024-07-11 10:58:00
339,8,120,4,"Tasty dishes with good balance. A pleasant dining experience.",2023-10-16 17:09:00
340,21,149,3,"Fresh ingredients and nice presentation. Will come back for more.",2025-01-21 12:20:00
341,34,178,3,"Great flavors, though the wait can be long during peak hours.",2024-04-26 19:31:00
342,47,207,4,"Fresh ingredients and nice presentation. Will come back for more.",2023-07-03 14:42:00
343,60,236,5,"Informative and well-maintained. Worth a visit if you are nearby.",2025-10-08 09:53:00
344,73,265,5,"Beautiful spot with interesting features — great for photos.",2024-01-13 16:04:00
345,86,294,5,"Beautiful spot with interesting features — great for photos.",2023-04-18 11:15:00
346,99,18,5,"Good facilities and friendly staff. Plenty to do for a full day.",2025-07-23 18:26:00
347,12,39,5,"Fresh ingredients and nice presentation. Will come back for more.",2024-10-28 13:37:00
348,25,68,5,"Tasty dishes with good balance. A pleasant dining experience.",2023-01-05 08:48:00
349,38,97,5,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2025-04-10 15:59:00
350,51,126,4,"Delicious and well-seasoned. Portions are generous and service is friendly.",2024-07-15 10:10:00
351,64,155,4,"Great flavors, though the wait can be long during peak hours.",2023-10-20 17:21:00
352,77,184,4,"Tasty dishes with good balance. A pleasant dining experience.",2025-01-25 12:32:00
353,90,213,4,"Informative and well-maintained. Worth a visit if you are nearby.",2024-04-02 19:43:00
354,3,242,3,"Informative and well-maintained. Worth a visit if you are nearby.",2023-07-07 14:54:00
355,16,271,3,"A memorable place with good facilities and clear signage.",2025-10-12 09:05:00
356,29,300,4,"Beautiful spot with interesting features — great for photos.",2024-01-17 16:16:00
357,42,22,4,"Super fun and full of activities. Great for groups and kids.",2023-04-22 11:27:00
358,55,45,5,"Tasty dishes with good balance. A pleasant dining experience.",2025-07-27 18:38:00
359,68,74,5,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2024-10-04 13:49:00
360,81,103,5,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2023-01-09 08:00:00
361,94,132,5,"Tasty dishes with good balance. A pleasant dining experience.",2025-04-14 15:11:00
362,7,161,5,"Fresh ingredients and nice presentation. Will come back for more.",2024-07-19 10:22:00
363,20,190,5,"Fresh ingredients and nice presentation. Will come back for more.",2023-10-24 17:33:00
364,33,219,5,"Informative and well-maintained. Worth a visit if you are nearby.",2025-01-01 12:44:00
365,46,248,4,"Beautiful spot with interesting features — great for photos.",2024-04-06 19:55:00
366,59,277,4,"Beautiful spot with interesting features — great for photos.",2023-07-11 14:06:00
367,72,2,4,"Super fun and full of activities. Great for groups and kids.",2025-10-16 09:17:00
368,85,26,3,"Super fun and full of activities. Great for groups and kids.",2024-01-21 16:28:00
369,98,51,3,"Delicious and well-seasoned. Portions are generous and service is friendly.",2023-04-26 11:39:00
370,11,80,4,"Large mall with many options and a clean environment.",2025-07-03 18:50:00
371,24,109,4,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2024-10-08 13:01:00
372,37,138,5,"Fresh ingredients and nice presentation. Will come back for more.",2023-01-13 08:12:00
373,50,167,5,"Tasty dishes with good balance. A pleasant dining experience.",2025-04-18 15:23:00
374,63,196,5,"Great flavors, though the wait can be long during peak hours.",2024-07-23 10:34:00
375,76,225,5,"A memorable place with good facilities and clear signage.",2023-10-28 17:45:00
376,89,254,5,"A memorable place with good facilities and clear signage.",2025-01-05 12:56:00
377,2,283,5,"A memorable place with good facilities and clear signage.",2024-04-10 19:07:00
378,15,8,5,"A lively place with many attractions. Expect crowds on weekends.",2023-07-15 14:18:00
379,28,30,4,"A lively place with many attractions. Expect crowds on weekends.",2025-10-20 09:29:00
380,41,57,4,"Tasty dishes with good balance. A pleasant dining experience.",2024-01-25 16:40:00
381,54,86,4,"Large mall with many options and a clean environment.",2023-04-02 11:51:00
382,67,115,4,"Tasty dishes with good balance. A pleasant dining experience.",2025-07-07 18:02:00
383,80,144,3,"Great flavors, though the wait can be long during peak hours.",2024-10-12 13:13:00
384,93,173,3,"Tasty dishes with good balance. A pleasant dining experience.",2023-01-17 08:24:00
385,6,202,4,"Great flavors, though the wait can be long during peak hours.",2025-04-22 15:35:00
386,19,231,5,"A memorable place with good facilities and clear signage.",2024-07-27 10:46:00
387,32,260,5,"Beautiful spot with interesting features — great for photos.",2023-10-04 17:57:00
388,45,289,5,"Beautiful spot with interesting features — great for photos.",2025-01-09 12:08:00
389,58,167,5,"Pleasant experience overall — would recommend to others.",2024-04-14 19:19:00
390,71,34,5,"Fresh ingredients and nice presentation. Will come back for more.",2023-07-19 14:30:00
391,84,63,5,"Fresh ingredients and nice presentation. Will come back for more.",2025-10-24 09:41:00
392,97,92,5,"Large mall with many options and a clean environment.",2024-01-01 16:52:00
393,10,121,4,"Delicious and well-seasoned. Portions are generous and service is friendly.",2023-04-06 11:03:00
394,23,150,4,"Great flavors, though the wait can be long during peak hours.",2025-07-11 18:14:00
395,36,179,4,"Delicious and well-seasoned. Portions are generous and service is friendly.",2024-10-16 13:25:00
396,49,208,4,"Great flavors, though the wait can be long during peak hours.",2023-01-21 08:36:00
397,62,237,3,"Beautiful spot with interesting features — great for photos.",2025-04-26 15:47:00
398,75,266,3,"Beautiful spot with interesting features — great for photos.",2024-07-03 10:58:00
399,88,295,4,"A memorable place with good facilities and clear signage.",2023-10-08 17:09:00
400,1,24,5,"Nice place, we enjoyed our visit.",2025-01-13 12:20:00
401,14,40,5,"Fresh ingredients and nice presentation. Will come back for more.",2024-04-18 19:31:00
402,27,69,5,"Great flavors, though the wait can be long during peak hours.",2023-07-23 14:42:00
403,40,98,5,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2025-10-28 09:53:00
404,53,127,5,"Fresh ingredients and nice presentation. Will come back for more.",2024-01-05 16:04:00
405,66,156,5,"Fresh ingredients and nice presentation. Will come back for more.",2023-04-10 11:15:00
406,79,185,5,"Tasty dishes with good balance. A pleasant dining experience.",2025-07-15 18:26:00
407,92,214,5,"Beautiful spot with interesting features — great for photos.",2024-10-20 13:37:00
408,5,243,4,"Informative and well-maintained. Worth a visit if you are nearby.",2023-01-25 08:48:00
409,18,272,4,"A memorable place with good facilities and clear signage.",2025-04-02 15:59:00
410,31,301,4,"A memorable place with good facilities and clear signage.",2024-07-07 10:10:00
411,44,23,3,"Pleasant experience overall — would recommend to others.",2023-10-12 17:21:00
412,57,46,3,"Great flavors, though the wait can be long during peak hours.",2025-01-17 12:32:00
413,70,75,4,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2024-04-22 19:43:00
414,83,104,4,"Large mall with many options and a clean environment.",2023-07-27 14:54:00
415,96,133,5,"Delicious and well-seasoned. Portions are generous and service is friendly.",2025-10-04 09:05:00
416,9,162,5,"Great flavors, though the wait can be long during peak hours.",2024-01-09 16:16:00
417,22,191,5,"Delicious and well-seasoned. Portions are generous and service is friendly.",2023-04-14 11:27:00
418,35,220,5,"Informative and well-maintained. Worth a visit if you are nearby.",2025-07-19 18:38:00
419,48,249,5,"Beautiful spot with interesting features — great for photos.",2024-10-24 13:49:00
420,61,278,5,"A memorable place with good facilities and clear signage.",2023-01-01 08:00:00
421,74,3,5,"A lively place with many attractions. Expect crowds on weekends.",2025-04-06 15:11:00
422,87,59,4,"A lively place with many attractions. Expect crowds on weekends.",2024-07-11 10:22:00
423,100,52,4,"Great flavors, though the wait can be long during peak hours.",2023-10-16 17:33:00
424,13,81,4,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2025-01-21 12:44:00
425,26,110,3,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2024-04-26 19:55:00
426,39,139,3,"Fresh ingredients and nice presentation. Will come back for more.",2023-07-03 14:06:00
427,52,168,3,"Fresh ingredients and nice presentation. Will come back for more.",2025-10-08 09:17:00
428,65,197,4,"Delicious and well-seasoned. Portions are generous and service is friendly.",2024-01-13 16:28:00
429,78,226,5,"Beautiful spot with interesting features — great for photos.",2023-04-18 11:39:00
430,91,255,5,"Informative and well-maintained. Worth a visit if you are nearby.",2025-07-23 18:50:00
431,4,284,5,"A memorable place with good facilities and clear signage.",2024-10-28 13:01:00
432,17,9,5,"Good facilities and friendly staff. Plenty to do for a full day.",2023-01-05 08:12:00
433,30,24,5,"Nice place, we enjoyed our visit.",2025-04-10 15:23:00
434,43,58,5,"Tasty dishes with good balance. A pleasant dining experience.",2024-07-15 10:34:00
435,56,87,5,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2023-10-20 17:45:00
436,69,116,4,"Great flavors, though the wait can be long during peak hours.",2025-01-25 12:56:00
437,82,145,4,"Fresh ingredients and nice presentation. Will come back for more.",2024-04-02 19:07:00
438,95,174,4,"Fresh ingredients and nice presentation. Will come back for more.",2023-07-07 14:18:00
439,8,203,4,"Delicious and well-seasoned. Portions are generous and service is friendly.",2025-10-12 09:29:00
440,21,232,3,"A memorable place with good facilities and clear signage.",2024-01-17 16:40:00
441,34,261,3,"A memorable place with good facilities and clear signage.",2023-04-22 11:51:00
442,47,290,2,"Informative and well-maintained. Worth a visit if you are nearby.",2025-07-27 18:02:00
443,60,14,5,"Super fun and full of activities. Great for groups and kids.",2024-10-04 13:13:00
444,73,35,5,"Delicious and well-seasoned. Portions are generous and service is friendly.",2023-01-09 08:24:00
445,86,64,5,"Great flavors, though the wait can be long during peak hours.",2025-04-14 15:35:00
446,99,93,5,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2024-07-19 10:46:00
447,12,122,5,"Great flavors, though the wait can be long during peak hours.",2023-10-24 17:57:00
448,25,151,5,"Delicious and well-seasoned. Portions are generous and service is friendly.",2025-01-01 12:08:00
449,38,180,5,"Delicious and well-seasoned. Portions are generous and service is friendly.",2024-04-06 19:19:00
450,51,209,4,"Tasty dishes with good balance. A pleasant dining experience.",2023-07-11 14:30:00
451,64,238,4,"Informative and well-maintained. Worth a visit if you are nearby.",2025-10-16 09:41:00
452,77,267,4,"Beautiful spot with interesting features — great for photos.",2024-01-21 16:52:00
453,90,296,4,"Beautiful spot with interesting features — great for photos.",2023-04-26 11:03:00
454,3,19,3,"Super fun and full of activities. Great for groups and kids.",2025-07-03 18:14:00
455,16,41,3,"Tasty dishes with good balance. A pleasant dining experience.",2024-10-08 13:25:00
456,29,70,4,"Great flavors, though the wait can be long during peak hours.",2023-01-13 08:36:00
457,42,99,4,"Large mall with many options and a clean environment.",2025-04-18 15:47:00
458,55,128,5,"Fresh ingredients and nice presentation. Will come back for more.",2024-07-23 10:58:00
459,68,157,5,"Fresh ingredients and nice presentation. Will come back for more.",2023-10-28 17:09:00
460,81,186,5,"Tasty dishes with good balance. A pleasant dining experience.",2025-01-05 12:20:00
